Код_региона,ЛогинОО,Класс,Код_предмета,Year,n_students,mean_score,median_score,std_score,min_score,max_score,score_range,high_score_share,low_score_share,skewness,kurtosis,mean_raw_score,std_raw_score,location_type,settlement_size,settlement_name,is_special_school,total_students_oo,jump_to_3,share_near_3,jump_to_4,share_near_4,jump_to_5,share_near_5,max_threshold_jump,max_threshold_share,region_mean,region_std,region_group_count,z_mean_region,context_mean,context_std,context_group_count,z_mean_context,z_mean_final,flag_small_sample,flag_high_mean,flag_low_std,flag_high_min,flag_high_share,flag_threshold_jump,flag_context_extreme,risk_score,profile_type,risk_label
23,sch23136190,4,2,2019,17,0.4352941176470589,0.45,0.08705087404087497,0.3,0.55,0.25000000000000006,0.0,0.4117647058823529,-0.07914458336048959,-1.3496434603115026,8.705882352941176,1.741017480817499,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Адербиевка,0.0,159.0,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.6470588235294118,0.0,0.0,0.35294117647058826,0.6470588235294118,0.5985292087159289,0.0810881995002435,1140,-2.0130560559354853,0.5765443300451994,0.07178600519077535,322,-1.9676566765731032,-1.9676566765731032,False,False,True,False,False,True,False,3,профиль риска,1
23,sch23136229,4,2,2019,55,0.9072727272727273,0.95,0.090160554677945,0.7,1.0,0.30000000000000004,0.9090909090909091,0.0,-0.5898260677966893,-0.8057754741816185,18.145454545454545,1.8032110935589003,2. Город,8. Более 680 тыс. человек,Краснодар,0.0,758.0,0.0,0.0,0.0,0.0,0.14545454545454545,0.21818181818181817,0.14545454545454545,0.21818181818181817,0.5985292087159289,0.0810881995002435,1140,3.8075024536199176,0.6807068628698086,0.07810481736685564,85,2.9007924484189833,2.9007924484189833,False,True,True,True,True,False,True,4,профиль риска,1
24,sch24140486,4,2,2019,46,0.8760869565217391,0.9,0.08258008657922859,0.55,1.0,0.44999999999999996,0.9565217391304348,0.0,-1.1818843078595518,3.581833872894159,17.52173913043478,1.651601731584572,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",4. 10–50 тыс. человек,село,0.0,582.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.15217391304347827,0.1956521739130435,0.15217391304347827,0.1956521739130435,0.6200356651781946,0.09747834897864519,950,2.626750391511434,0.6360951801201703,0.06294452177548542,78,3.812750810270462,3.812750810270462,False,True,True,True,True,False,True,4,профиль риска,1
24,sch24143313,4,2,2019,15,0.7399999999999999,0.75,0.1614517471774978,0.3,0.95,0.6499999999999999,0.4666666666666667,0.06666666666666667,-1.483185656317243,1.6655208953368916,14.8,3.229034943549956,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Предивинск,0.0,121.0,0.06666666666666667,0.06666666666666667,-0.06666666666666667,0.06666666666666667,0.4666666666666667,0.6,0.4666666666666667,0.6,0.6200356651781946,0.09747834897864519,950,1.2306767203052045,0.6121568317045312,0.07093912995099298,150,1.8021530343519416,1.8021530343519416,False,False,False,False,True,True,False,3,профиль риска,1
24,sch24143480,4,2,2019,12,0.5624999999999999,0.55,0.09381941874331418,0.35,0.7,0.35,0.0,0.08333333333333333,-0.43991094702932537,0.07877875424529845,11.25,1.8763883748662837,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Брагино,0.0,80.0,0.08333333333333333,0.08333333333333333,0.5,0.5,-0.25,0.25,0.5,0.5,0.6200356651781946,0.09747834897864519,950,-0.5902404562760827,0.5913931995527397,0.10287572447727314,310,-0.2808553689371373,-0.2808553689371373,False,False,True,False,False,True,False,3,профиль риска,1
24,sch24143617,4,2,2019,14,0.8071428571428573,0.8,0.09422075684480657,0.6,0.9,0.30000000000000004,0.7857142857142857,0.0,-0.8469785038605718,-0.31926278240189765,16.142857142857142,1.8844151368961317,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Роща,0.0,98.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5,0.21428571428571427,0.5,0.6200356651781946,0.09747834897864519,950,1.9194743645653318,0.5913931995527397,0.10287572447727314,310,2.097187248851696,2.097187248851696,False,True,True,True,True,False,False,3,профиль риска,1
25,sch25153235,4,2,2019,11,0.41363636363636364,0.4,0.09068153337845457,0.3,0.55,0.25000000000000006,0.0,0.6363636363636364,0.3226669747824057,-1.4060882300951987,8.272727272727273,1.8136306675690912,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Ширяевка,0.0,69.0,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.0,0.0,0.45454545454545453,0.5454545454545454,0.6014694312773358,0.09189224953562956,509,-2.0440577806090516,0.5731919819074615,0.09952925380865926,132,-1.6031027277451178,-1.6031027277451178,False,False,True,False,False,True,False,3,профиль риска,1
25,sch25156085,4,2,2019,12,0.8458333333333332,0.85,0.0660124146573119,0.7,0.95,0.25,0.9166666666666666,0.0,-0.2811455548459499,0.11418866367200531,16.916666666666668,1.3202482931462383,2. Город,7. 450–680 тыс. человек,Владивосток,0.0,58.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.6014694312773358,0.09189224953562956,509,2.6592438784649595,0.6404335099426378,0.1039426959482056,52,1.976087126824627,1.976087126824627,False,False,True,True,True,False,False,3,профиль риска,1
28,sch28183247,4,2,2019,12,0.8333333333333334,0.825,0.08740073734751262,0.7,1.0,0.30000000000000004,0.6666666666666666,0.0,0.3293779853757485,-0.9153719008264454,16.666666666666668,1.7480147469502527,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,село Мухино,0.0,98.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5831930190712261,0.10300613469670922,311,2.4284021043855226,0.5764369851645219,0.1187089787401693,136,2.1640852351287365,2.1640852351287365,False,True,True,True,True,False,False,3,профиль риска,1
29,sch29193279,4,2,2019,50,0.815,0.8,0.11586630226256467,0.55,1.0,0.44999999999999996,0.62,0.0,-0.09643169877141827,-0.3481164757654258,16.3,2.3173260452512934,2. Город,4. 10–50 тыс. человек,Город Новодвинск,0.0,540.0,0.0,0.0,0.04,0.04,0.34,0.54,0.34,0.54,0.6250138984920196,0.09074199041516336,330,2.0936955497532583,0.6403322761490876,0.07498013822421346,38,2.3295198967038795,2.3295198967038795,False,True,False,True,True,True,False,4,профиль риска,1
31,sch31113193,4,2,2019,17,0.6558823529411766,0.75,0.19393931202158277,0.1,0.85,0.75,0.47058823529411764,0.058823529411764705,-1.292564909566758,1.3748175095995272,13.117647058823529,3.8787862404316558,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Илёк- Кошары,0.0,149.0,0.0,0.0,-0.058823529411764705,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.6264663242285283,0.07856008208698247,523,0.37443989276995093,0.5960808409358126,0.08045820215699537,223,0.7432618477936571,0.7432618477936571,False,False,False,False,True,True,False,3,профиль риска,1
33,sch33136027,4,2,2019,14,0.9178571428571428,0.925,0.08578865821045938,0.75,1.0,0.25,0.9285714285714286,0.0,-0.562769928518221,-1.0542127600779752,18.357142857142858,1.7157731642091876,2. Город,6. 100–450 тыс. человек,Муром,0.0,170.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.6348620209937255,0.08165376367671222,340,3.4657939710393046,0.6870217969577903,0.07190014430739654,72,3.2104990625951486,3.2104990625951486,False,True,True,True,True,False,True,4,профиль риска,1
34,sch34143161,4,2,2019,29,0.7862068965517242,0.8,0.09816993686542592,0.6,1.0,0.4,0.6551724137931034,0.0,-0.21354878468142727,-0.13411972944553563,15.724137931034482,1.9633987373085184,2. Город,8. Более 680 тыс. человек,Волгоград,0.0,374.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.6206896551724138,0.41379310344827586,0.6206896551724138,0.6025710411745504,0.09055207291707328,706,2.027958603944337,0.6497015205209786,0.07916787068135897,124,1.7242522105989566,1.7242522105989566,False,False,False,True,True,True,False,4,профиль риска,1
34,sch34143487,4,2,2019,11,0.7818181818181817,0.75,0.1496552512104939,0.5,1.0,0.5,0.45454545454545453,0.0,-0.3592624681926714,-0.49955065971323975,15.636363636363637,2.9931050242098776,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Аксай,0.0,177.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.6025710411745504,0.09055207291707328,706,1.979492405522115,0.5725665886099072,0.06901234161540117,147,3.0320894540053813,3.0320894540053813,False,True,False,False,False,True,True,3,профиль риска,1
34,sch34146058,4,2,2019,10,0.7999999999999999,0.8,0.1378404875209022,0.55,1.0,0.44999999999999996,0.6,0.0,-0.40092108558711026,-0.8324099722991698,16.0,2.756809750418044,2. Город,8. Более 680 тыс. человек,Волгоград,0.0,59.0,0.0,0.0,0.1,0.1,0.4,0.4,0.4,0.4,0.6025710411745504,0.09055207291707328,706,2.180280941842746,0.6497015205209786,0.07916787068135897,124,1.898478235999985,1.898478235999985,False,False,False,True,True,True,False,4,профиль риска,1
36,sch36163250,4,2,2019,20,0.41,0.35,0.0930053761886914,0.3,0.55,0.25000000000000006,0.0,0.65,0.546304424938086,-1.3080624143807005,8.2,1.8601075237738274,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Дьяченково,0.0,203.0,0.55,0.55,0.15,0.45,0.0,0.0,0.55,0.55,0.6069329807226662,0.09959957657778017,720,-1.9772471680025228,0.5821924458245258,0.08313644381949271,162,-2.0712029275439425,-2.0712029275439425,False,False,True,False,False,True,False,3,профиль риска,1
37,sch37173203,4,2,2019,80,0.725,0.75,0.15103807466993216,0.3,0.95,0.6499999999999999,0.4875,0.05,-0.915581528267496,0.12433852505160381,14.5,3.020761493398643,2. Город,4. 10–50 тыс. человек,Вичуга,0.0,751.0,0.025,0.025,0.0875,0.1625,0.3375,0.4625,0.3375,0.4625,0.6401145548462953,0.0857733888293335,245,0.9896477953389995,0.6429061726470544,0.05229577457443832,37,1.5697984783855226,1.5697984783855226,False,False,False,False,True,True,False,3,профиль риска,1
38,sch38183145,4,2,2019,27,0.7574074074074074,0.8,0.1274418558080389,0.4,0.95,0.5499999999999999,0.5185185185185185,0.037037037037037035,-1.1453006515406023,1.3704426488883303,15.148148148148149,2.548837116160778,2. Город,7. 450–680 тыс. человек,Иркутск,0.0,295.0,0.0,0.0,-0.037037037037037035,0.1111111111111111,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5854035264867076,0.09342688817111658,810,1.8410533015470354,0.6447191818003094,0.08585509470208337,59,1.3125397624698387,1.3125397624698387,False,False,False,False,True,True,False,3,профиль риска,1
38,sch38183430,4,2,2019,12,0.5458333333333333,0.55,0.09232716585900141,0.35,0.7,0.35,0.0,0.08333333333333333,-0.2748203890825867,-0.2735926929123411,10.916666666666666,1.846543317180028,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Дальняя Закора,0.0,97.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5833333333333334,-0.25,0.25,0.4166666666666667,0.5833333333333334,0.5854035264867076,0.09342688817111658,810,-0.4235418082308303,0.5651446088441054,0.10722525560116859,311,-0.18010006506864135,-0.18010006506864135,False,False,True,False,False,True,False,3,профиль риска,1
40,sch40100129,4,2,2019,12,0.7791666666666667,0.8,0.10499669306961795,0.6,0.95,0.35,0.5833333333333334,0.0,-0.2518514515145011,-0.6821154442308894,15.583333333333334,2.099933861392359,2. Город,6. 100–450 тыс. человек,Калуга,0.0,117.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.6309802520306662,0.09221922270205886,320,1.6068929046903808,0.6946299961330386,0.07544566243541202,59,1.1204974256273352,1.1204974256273352,False,False,False,True,True,True,False,4,профиль риска,1
40,sch40106043,4,2,2019,10,0.67,0.675,0.10999999999999999,0.55,0.85,0.29999999999999993,0.2,0.0,0.16228399699474033,-1.4647906563759305,13.4,2.1999999999999997,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Романово,0.0,162.0,0.0,0.0,0.4,0.4,0.1,0.5,0.4,0.5,0.6309802520306662,0.09221922270205886,320,0.42311946279788676,0.611763872215553,0.10237460669373517,140,0.5688532504810185,0.5688532504810185,False,False,False,True,False,True,False,3,профиль риска,1
42,sch42123116,4,2,2019,14,0.4035714285714286,0.375,0.09154289727125926,0.3,0.6,0.3,0.0,0.6428571428571429,0.732531502694808,-0.5361439502929466,8.071428571428571,1.8308579454251857,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Базанча,0.0,118.0,0.5,0.5,-0.14285714285714285,0.42857142857142855,0.0,0.0,0.5,0.5,0.6007008839893717,0.0867870900216898,601,-2.2714145084099098,0.5808197736115096,0.09006255624886836,124,-1.9680581189622648,-1.9680581189622648,False,False,True,False,False,True,False,3,профиль риска,1
43,sch43130218,4,2,2019,13,0.8000000000000002,0.8,0.11435437497937312,0.5,1.0,0.5,0.6923076923076923,0.0,-0.9259143164419869,1.5095155709342611,16.0,2.2870874995874626,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.5384615384615384,0.38461538461538464,0.5384615384615384,0.6441930955586258,0.09764096861944416,430,1.595712400689428,0.6431736385163475,0.10669795671433766,49,1.4698159769218804,1.4698159769218804,False,False,False,False,True,True,False,3,профиль риска,1
43,sch43130301,4,2,2019,52,0.8182692307692309,0.85,0.07907448177913691,0.6,0.95,0.35,0.7692307692307693,0.0,-0.9047813375512911,0.14761924553648376,16.365384615384617,1.581489635582738,2. Город,7. 450–680 тыс. человек,Киров,0.0,721.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.40384615384615385,0.1346153846153846,0.40384615384615385,0.6441930955586258,0.09764096861944416,430,1.7828186023949342,0.7086785660254644,0.07221179917280339,47,1.5176282269538133,1.5176282269538133,False,False,True,True,True,False,False,3,профиль риска,1
43,sch43130305,4,2,2019,56,0.84375,0.85,0.07261843774138906,0.65,1.0,0.35,0.8392857142857143,0.0,0.1131157040797087,-0.26445620223397936,16.875,1.4523687548277813,2. Город,7. 450–680 тыс. человек,Киров,0.0,824.0,0.0,0.0,0.0,0.0,0.4107142857142857,0.44642857142857145,0.4107142857142857,0.44642857142857145,0.6441930955586258,0.09764096861944416,430,2.043782515299982,0.7086785660254644,0.07221179917280339,47,1.8704898025225574,1.8704898025225574,False,False,True,True,True,True,False,5,профиль риска,1
43,sch43130344,4,2,2019,98,0.8295918367346938,0.85,0.08625920083840025,0.55,0.95,0.3999999999999999,0.7551020408163265,0.0,-0.9185090098244572,0.5009264605353612,16.591836734693878,1.7251840167680048,2. Город,7. 450–680 тыс. человек,Киров,0.0,830.0,0.0,0.0,0.01020408163265306,0.01020408163265306,0.22448979591836735,0.3877551020408163,0.22448979591836735,0.3877551020408163,0.6441930955586258,0.09764096861944416,430,1.8987802333123092,0.7086785660254644,0.07221179917280339,47,1.6744253999250598,1.6744253999250598,False,False,True,True,True,False,False,3,профиль риска,1
45,sch45150255,4,2,2019,13,0.41923076923076924,0.4,0.0971486995408853,0.3,0.55,0.25000000000000006,0.0,0.5384615384615384,-0.045795767700555955,-1.6297255333575729,8.384615384615385,1.942973990817706,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Песчанское,0.0,92.0,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.6153846153846154,0.0,0.0,0.38461538461538464,0.6153846153846154,0.5856640625321405,0.08941557716367633,322,-1.8613456243391806,0.5699977152275812,0.0968689488191904,157,-1.5564011774116004,-1.5564011774116004,False,False,True,False,False,True,False,3,профиль риска,1
45,sch45150277,4,2,2019,11,0.39545454545454545,0.35,0.08105706590966823,0.3,0.6,0.3,0.0,0.8181818181818182,1.4273238412644662,1.157766702266522,7.909090909090909,1.6211413181933645,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Скоблино,0.0,62.0,0.5454545454545454,0.5454545454545454,-0.18181818181818182,0.36363636363636365,0.0,0.0,0.5454545454545454,0.5454545454545454,0.5856640625321405,0.08941557716367633,322,-2.1272525784787386,0.5699977152275812,0.0968689488191904,157,-1.8018484963517802,-1.8018484963517802,False,False,True,False,False,True,False,3,профиль риска,1
46,sch46166151,4,2,2019,10,0.535,0.5,0.0776208734813001,0.4,0.7,0.29999999999999993,0.0,0.1,0.5067721840896148,0.07599731409583033,10.7,1.5524174696260025,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Зуевка,0.0,95.0,0.0,0.0,0.5,0.7,-0.1,0.1,0.5,0.7,0.6313715433086656,0.10310674277711655,540,-0.9346774101572554,0.6169290577705134,0.10924946493014404,280,-0.7499263984761869,-0.7499263984761869,False,False,True,False,False,True,False,3,профиль риска,1
50,sch50100214,4,2,2019,20,0.8025,0.825,0.08437268515343103,0.65,0.95,0.29999999999999993,0.65,0.0,-0.2033808602588023,-1.1496969524119325,16.05,1.6874537030686203,2. Город,7. 450–680 тыс. человек,Балашиха,0.0,150.0,0.0,0.0,0.0,0.0,-0.1,0.5,0.0,0.5,0.6498993729165394,0.07590512620757246,1399,2.010412665228357,0.6827863147097695,0.07339253534857586,50,1.6311425231687884,1.6311425231687884,False,False,True,True,True,False,False,3,профиль риска,1
50,sch50100278,4,2,2019,10,0.7849999999999999,0.8,0.09759610647971569,0.6,1.0,0.4,0.6,0.0,0.3436951359692407,0.7270134540269075,15.7,1.9519221295943134,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.0,0.0,0.5,0.7,0.5,0.7,0.6498993729165394,0.07590512620757246,1399,1.7798617014878575,0.6281943348789004,0.08701685533825242,169,1.8020148454177485,1.8020148454177485,False,False,False,True,True,True,False,4,профиль риска,1
50,sch50100702,4,2,2019,32,0.834375,0.85,0.08425917976695477,0.65,0.95,0.29999999999999993,0.8125,0.0,-0.913067505908031,0.013369181255900031,16.6875,1.6851835953390955,2. Город,5. 50–100 тыс. человек,Ногинск,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.3125,0.6498993729165394,0.07590512620757246,1399,2.4303447777556935,0.6665165490285372,0.07490175791718018,174,2.2410482162123087,2.2410482162123087,False,True,True,True,True,False,False,3,профиль риска,1
50,sch50100705,4,2,2019,32,0.796875,0.8,0.09596345332990054,0.6,1.0,0.4,0.5625,0.0,0.19497248847083049,-0.5535344993359566,15.9375,1.919269066598011,2. Город,6. 100–450 тыс. человек,Ногинск,0.0,344.0,0.0,0.0,0.0,0.0,0.28125,0.65625,0.28125,0.65625,0.6498993729165394,0.07590512620757246,1399,1.9363069983117682,0.6713179255789581,0.0665221401730504,370,1.8874479097397994,1.8874479097397994,False,False,True,True,True,False,False,3,профиль риска,1
50,sch50100858,4,2,2019,10,0.9549999999999998,0.95,0.04153311931459037,0.9,1.0,0.09999999999999998,1.0,0.0,-0.18843003091684438,-1.5261499684940172,19.1,0.8306623862918076,2. Город,6. 100–450 тыс. человек,Подольск,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6498993729165394,0.07590512620757246,1399,4.0194996349669845,0.6713179255789581,0.0665221401730504,370,4.264476062902854,4.264476062902854,False,True,True,True,True,False,True,4,профиль риска,1
50,sch50101145,4,2,2019,22,0.8204545454545454,0.825,0.05965638522003038,0.65,0.9,0.25,0.8181818181818182,0.0,-0.8280699000555625,0.8931519776879502,16.40909090909091,1.1931277044006081,2. Город,4. 10–50 тыс. человек,Талдом,0.0,277.0,0.0,0.0,0.0,0.0,0.4090909090909091,0.5,0.4090909090909091,0.5,0.6498993729165394,0.07590512620757246,1399,2.2469519656893877,0.6502870947002864,0.06591609949530791,204,2.581576459425849,2.581576459425849,False,True,True,True,True,True,True,6,профиль риска,1
50,sch50103184,4,2,2019,27,0.9259259259259258,0.95,0.06717910054524835,0.7,1.0,0.30000000000000004,0.9629629629629629,0.0,-1.4595679155981565,2.6561215251152444,18.51851851851852,1.343582010904967,2. Город,4. 10–50 тыс. человек,Зарайск,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.6498993729165394,0.07590512620757246,1399,3.6364678751018187,0.6502870947002864,0.06591609949530791,204,4.18166173872682,4.18166173872682,False,True,True,True,True,False,True,4,профиль риска,1
50,sch50103319,4,2,2019,40,0.88125,0.9,0.0878119439484174,0.65,1.0,0.35,0.85,0.0,-0.6096372798887423,-0.20926759114691595,17.625,1.756238878968348,"3. Населенный пункт городского типа (рабочий поселок, поселок городского типа и пр.)",3. 5–10 тыс. чел,Опалиха,0.0,519.0,0.0,0.0,0.0,0.0,0.125,0.225,0.125,0.225,0.6498993729165394,0.07590512620757246,1399,3.0478920020605997,0.6380234933971994,0.0834817314533908,95,2.9135297312154793,2.9135297312154793,False,True,True,True,True,False,True,4,профиль риска,1
50,sch50106145,4,2,2019,58,0.8689655172413793,0.875,0.08500891748704172,0.7,1.0,0.30000000000000004,0.8448275862068966,0.0,-0.3506315178620893,-0.5450904021330119,17.379310344827587,1.7001783497408345,2. Город,5. 50–100 тыс. человек,Долгопрудный,0.0,628.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.25862068965517243,0.08620689655172414,0.25862068965517243,0.6498993729165394,0.07590512620757246,1399,2.886052039828969,0.6665165490285372,0.07490175791718018,174,2.702860037499954,2.702860037499954,False,True,True,True,True,False,True,4,профиль риска,1
51,sch51110005,4,2,2019,25,0.858,0.9,0.0844748483277715,0.6,0.95,0.35,0.88,0.0,-1.5954811351998683,2.3224514367873867,17.16,1.6894969665554302,1. Столица субъекта РФ,6. 100–450 тыс. человек,Мурманск,0.0,544.0,0.0,0.0,0.0,0.0,0.08,0.16,0.08,0.16,0.6620820462386515,0.08016656529747633,148,2.4438860893484735,0.7048610043560122,0.08691321840355465,46,1.7619758933898206,1.7619758933898206,False,False,True,True,True,False,False,3,профиль риска,1
51,sch51110007,4,2,2019,49,0.8591836734693877,0.9,0.08670467667856328,0.6,1.0,0.4,0.8367346938775511,0.0,-1.0586326261343182,0.8860564298923417,17.183673469387756,1.7340935335712655,1. Столица субъекта РФ,6. 100–450 тыс. человек,Мурманск,0.0,721.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.0,0.20408163265306123,0.6620820462386515,0.08016656529747633,148,2.458651265641052,0.7048610043560122,0.08691321840355465,46,1.7755949204046957,1.7755949204046957,False,False,True,True,True,False,False,3,профиль риска,1
51,sch51113068,4,2,2019,19,0.8052631578947369,0.85,0.09016758788953586,0.65,0.95,0.29999999999999993,0.631578947368421,0.0,-0.3189016790757803,-1.1445008111582866,16.105263157894736,1.8033517577907172,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Оленегорск-2,0.0,247.0,0.0,0.0,0.0,0.0,-0.05263157894736842,0.47368421052631576,0.0,0.47368421052631576,0.6620820462386515,0.08016656529747633,148,1.786045231260429,0.6559399191029137,0.0774987202204626,15,1.9267832858018756,1.9267832858018756,False,False,True,True,True,False,False,3,профиль риска,1
52,sch52120536,4,2,2019,53,0.8754716981132076,0.9,0.09645736251789629,0.6,1.0,0.4,0.8490566037735849,0.0,-0.7869789743077272,0.1311835988388519,17.50943396226415,1.929147250357926,2. Город,6. 100–450 тыс. человек,Дзержинск,0.0,652.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.24528301886792453,0.09433962264150944,0.24528301886792453,0.650937536535301,0.097284985174314,793,2.308004273995511,0.6838877480098636,0.08645744339628429,49,2.2159335573364607,2.2159335573364607,False,True,True,True,True,False,False,3,профиль риска,1
52,sch52120642,4,2,2019,75,0.9246666666666667,0.95,0.06396526835365858,0.75,1.0,0.25,0.9733333333333334,0.0,-0.59650872068551,-0.14193279194457276,18.493333333333332,1.2793053670731718,2. Город,8. Более 680 тыс. человек,Нижний Новгород,0.0,821.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.650937536535301,0.097284985174314,793,2.8136832178254583,0.6937232251284307,0.0799909488806111,147,2.88711966503768,2.88711966503768,False,True,True,True,True,False,True,4,профиль риска,1
52,sch52120730,4,2,2019,87,0.8982758620689656,0.9,0.09205454275942954,0.55,1.0,0.44999999999999996,0.896551724137931,0.0,-0.9660335476950588,1.0142146958112894,17.96551724137931,1.8410908551885907,2. Город,8. Более 680 тыс. человек,Нижний Новгород,0.0,926.0,0.0,0.0,0.011494252873563218,0.011494252873563218,0.11494252873563218,0.1839080459770115,0.11494252873563218,0.1839080459770115,0.650937536535301,0.097284985174314,793,2.542410065545952,0.6937232251284307,0.0799909488806111,147,2.557197280480269,2.557197280480269,False,True,True,True,True,False,True,4,профиль риска,1
52,sch52123174,4,2,2019,23,0.7891304347826086,0.8,0.09319978743576529,0.6,0.95,0.35,0.5217391304347826,0.0,-0.20573981003087882,-0.9411960770151606,15.782608695652174,1.8639957487153058,2. Город,4. 10–50 тыс. человек,Навашино,0.0,278.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.5217391304347826,0.08695652173913043,0.5217391304347826,0.650937536535301,0.097284985174314,793,1.4204956499679302,0.6549201124061697,0.06032088026332181,69,2.2249397188927578,2.2249397188927578,False,True,True,True,True,False,False,3,профиль риска,1
52,sch52123265,4,2,2019,11,0.7181818181818181,0.75,0.11134044285378084,0.6,0.95,0.35,0.36363636363636365,0.0,0.47724225155225625,-0.7365000000000013,14.363636363636363,2.226808857075616,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",1. Менее 1 тыс. человек,Большое Горево,0.0,103.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.5454545454545454,0.36363636363636365,0.5454545454545454,0.650937536535301,0.097284985174314,793,0.6912092500813948,0.6086468784055147,0.10376800777866768,204,1.055575240587989,1.055575240587989,False,False,False,True,False,True,False,3,профиль риска,1
52,sch52123567,4,2,2019,11,0.8772727272727273,0.9,0.08624393618641034,0.7,1.0,0.30000000000000004,0.8181818181818182,0.0,-0.7677307430519921,-0.42055555555555335,17.545454545454547,1.7248787237282068,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727,0.650937536535301,0.097284985174314,793,2.326517194116665,0.6421473270465733,0.12154566216174001,86,1.9344614694128222,1.9344614694128222,False,False,True,True,True,False,False,3,профиль риска,1
52,sch52126233,4,2,2019,12,0.7958333333333334,0.8,0.10095034532988097,0.55,1.0,0.44999999999999996,0.75,0.0,-0.5544975362993955,1.4167089900716547,15.916666666666666,2.0190069065976193,не указано,не указано,не указано,0.0,807.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.5833333333333334,0.650937536535301,0.097284985174314,793,1.489395270384325,0.6421473270465733,0.12154566216174001,86,1.2644302030478978,1.2644302030478978,False,False,False,True,True,True,False,4,профиль риска,1
