Код_региона,ЛогинОО,Класс,Код_предмета,Year,n_students,mean_score,median_score,std_score,min_score,max_score,score_range,high_score_share,low_score_share,skewness,kurtosis,mean_raw_score,std_raw_score,location_type,settlement_size,settlement_name,is_special_school,total_students_oo,jump_to_3,share_near_3,jump_to_4,share_near_4,jump_to_5,share_near_5,max_threshold_jump,max_threshold_share,region_mean,region_std,region_group_count,z_mean_region,context_mean,context_std,context_group_count,z_mean_context,z_mean_final,flag_small_sample,flag_high_mean,flag_low_std,flag_high_min,flag_high_share,flag_threshold_jump,flag_context_extreme,risk_score,profile_type,risk_label
38,sch38183310,4,2,2019,60,0.8083333333333333,0.8,0.12555432644432804,0.5,1.0,0.5,0.6166666666666667,0.0,-0.4288763671607225,-0.39917716237458567,16.166666666666668,2.5110865288865605,2. Город,5. 50–100 тыс. человек,Усолье-Сибирское,0.0,775.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,0.43333333333333335,0.16666666666666666,0.43333333333333335,0.5854035264867076,0.09342688817111658,810,2.3861418400056027,0.6083783229087754,0.07342103446601855,45,2.7234022494889136,2.7234022494889136,False,True,False,False,True,False,True,2,высокий устойчивый результат,0
38,sch38183356,4,2,2019,23,0.7543478260869566,0.75,0.15245315993292816,0.35,1.0,0.65,0.4782608695652174,0.043478260869565216,-0.6807005689369728,0.12021512297407666,15.08695652173913,3.049063198658563,2. Город,4. 10–50 тыс. человек,Черемхово,0.0,462.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.391304347826087,0.13043478260869565,0.391304347826087,0.5854035264867076,0.09342688817111658,810,1.808304899236482,0.5970195176758488,0.07114721367532655,95,2.211306673639538,2.211306673639538,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
38,sch38183612,4,2,2019,34,0.7411764705882353,0.75,0.12803411093928774,0.45,0.95,0.49999999999999994,0.4411764705882353,0.0,-0.255369048546305,-0.8688572204314915,14.823529411764707,2.5606822187857547,2. Город,4. 10–50 тыс. человек,Байкальск,0.0,618.0,0.0,0.0,0.058823529411764705,0.11764705882352941,-0.029411764705882353,0.4411764705882353,0.058823529411764705,0.4411764705882353,0.5854035264867076,0.09342688817111658,810,1.6673245481131822,0.5970195176758488,0.07114721367532655,95,2.0261784751013985,2.0261784751013985,False,True,False,False,False,False,False,0,высокий устойчивый результат,0
38,sch38183686,4,2,2019,15,0.7233333333333333,0.75,0.2096558025802185,0.25,1.0,0.75,0.4666666666666667,0.06666666666666667,-0.5947845572095022,-0.41008576648492445,14.466666666666667,4.1931160516043695,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",2. 1–5 тыс. человек,Седаново,0.0,135.0,-0.06666666666666667,0.06666666666666667,0.06666666666666667,0.2,0.2,0.3333333333333333,0.2,0.3333333333333333,0.5854035264867076,0.09342688817111658,810,1.476339515814757,0.556205504798836,0.07580513925112359,140,2.2047031399921884,2.2047031399921884,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
38,sch38186137,4,2,2019,34,0.698529411764706,0.7,0.19684470368857326,0.2,1.0,0.8,0.4117647058823529,0.08823529411764706,-0.351148227900412,-0.5353117585551166,13.970588235294118,3.9368940737714655,"4. Населенный пункт сельского типа (село, хутор, деревня и пр.)",3. 5–10 тыс. чел,Большой Луг,0.0,120.0,-0.029411764705882353,0.029411764705882353,0.0,0.23529411764705882,-0.029411764705882353,0.3235294117647059,0.0,0.3235294117647059,0.5854035264867076,0.09342688817111658,810,1.2108493335537622,0.5911973928126497,0.047578259121584025,50,2.2559047122294715,2.2559047122294715,False,True,False,False,False,False,False,0,высокий устойчивый результат,0
38,sch38186166,4,2,2019,17,0.8352941176470587,0.9,0.15602102599852757,0.4,1.0,0.6,0.7058823529411765,0.058823529411764705,-1.317490710217651,1.1621204061932158,16.705882352941178,3.1204205199705513,2. Город,6. 100–450 тыс. человек,Ангарск,0.0,110.0,0.0,0.0,-0.058823529411764705,0.058823529411764705,0.0,0.23529411764705882,0.0,0.23529411764705882,0.5854035264867076,0.09342688817111658,810,2.6747181250719017,0.6298743988023583,0.07779110590052613,70,2.640658163510067,2.640658163510067,False,True,False,False,True,False,True,2,высокий устойчивый результат,0
38,sch38186192,4,2,2019,44,0.7397727272727274,0.775,0.12950059031742667,0.5,1.0,0.5,0.5,0.0,-0.29236517585486355,-0.846456314693782,14.795454545454545,2.5900118063485333,2. Город,4. 10–50 тыс. человек,Тайшет,0.0,316.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.022727272727272728,0.5227272727272727,0.13636363636363635,0.5227272727272727,0.5854035264867076,0.09342688817111658,810,1.6522995018659292,0.5970195176758488,0.07114721367532655,95,2.0064483515590514,2.0064483515590514,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
39,sch39190146,4,2,2019,34,0.8279411764705882,0.85,0.12138367493115534,0.5,1.0,0.5,0.6764705882352942,0.0,-0.49103127586251905,-0.3122430936841245,16.558823529411764,2.4276734986231068,2. Город,7. 450–680 тыс. человек,Калининград ,0.0,269.0,0.0,0.0,0.029411764705882353,0.029411764705882353,-0.029411764705882353,0.4411764705882353,0.029411764705882353,0.4411764705882353,0.6253354166270866,0.08200015002057048,168,2.4707974289397776,0.6861801432171214,0.06332759522437018,41,2.2385349191171136,2.2385349191171136,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
40,sch40100045,4,2,2019,71,0.8957746478873241,0.9,0.11889943640315832,0.5,1.0,0.5,0.8591549295774648,0.0,-1.5021488574263793,1.993010020098211,17.91549295774648,2.3779887280631664,2. Город,6. 100–450 тыс. человек,Калуга,0.0,778.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.056338028169014086,0.11267605633802817,0.056338028169014086,0.11267605633802817,0.6309802520306662,0.09221922270205886,320,2.8713579240648506,0.6946299961330386,0.07544566243541202,59,2.666086362837395,2.666086362837395,False,True,False,False,True,False,True,2,высокий устойчивый результат,0
40,sch40103258,4,2,2019,34,0.7558823529411766,0.75,0.16572687749389184,0.35,1.0,0.65,0.47058823529411764,0.029411764705882353,-0.5443030854640201,-0.4500532457064903,15.117647058823529,3.3145375498778367,2. Город,3. 5–10 тыс. чел,г. Юхнов,0.0,670.0,0.029411764705882353,0.029411764705882353,-0.029411764705882353,0.08823529411764706,-0.11764705882352941,0.35294117647058826,0.029411764705882353,0.35294117647058826,0.6309802520306662,0.09221922270205886,320,1.3544041822391313,0.6153434362887755,0.06358071974160771,16,2.2104014742763485,2.2104014742763485,False,True,False,False,True,False,False,1,высокий устойчивый результат,0
